0.10521411895751953,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
0.7522361278533936,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.3991961479187012,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
2.046234130859375,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
2.6933422088623047,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
3.3403730392456055,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
3.987431049346924,"0.29,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
4.634442090988159,"2.21,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
5.281489133834839,"0.24,0.64,0.64,0.64,0.64,0.21,0.64,0.64,0.64
"
5.928534984588623,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
6.575530052185059,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
7.222580194473267,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
