0.582664966583252,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.2296700477600098,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.8768320083618164,"0.64,0.64,0.64,0.64,1.20,0.64,1.30,0.64,0.64
"
2.5237300395965576,"0.64,0.64,0.64,0.59,2.44,0.98,0.64,0.64,0.64
"
3.170747995376587,"0.64,0.64,0.64,0.37,3.27,1.90,0.64,0.64,0.64
"
3.8178200721740723,"0.64,0.64,0.64,0.36,2.83,1.96,0.64,0.64,0.64
"
4.464797019958496,"0.64,0.64,0.64,0.21,2.27,1.74,0.64,0.64,0.64
"
5.111958026885986,"0.64,0.64,0.64,0.64,0.64,0.39,0.64,0.64,0.64
"
5.758944988250732,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
6.405936002731323,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
