0.6282298564910889,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.275197982788086,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.9223167896270752,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
2.5693089962005615,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
3.2163758277893066,"0.33,1.71,0.64,0.64,5.30,5.45,0.64,0.64,0.64
"
3.8633649349212646,"0.64,0.64,0.64,0.64,4.12,3.62,0.64,0.64,0.64
"
4.510401010513306,"0.64,0.64,0.64,0.64,3.46,2.52,0.64,0.64,0.64
"
5.157517910003662,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
5.8044610023498535,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
6.451457977294922,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
