0.16815400123596191,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
0.8151180744171143,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.4620640277862549,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
2.109143018722534,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
2.756150007247925,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
3.403243064880371,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
4.050293207168579,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
4.697327136993408,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
5.344329118728638,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
5.992370128631592,"0.64,0.64,0.64,0.60,0.64,0.64,0.64,0.64,0.64
"
6.639400005340576,"0.64,0.64,0.64,0.18,0.64,0.64,0.64,0.64,0.64
"
7.286386013031006,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
7.933497190475464,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
8.580506086349487,"0.64,0.64,0.64,0.15,0.64,0.64,0.64,0.64,0.64
"
9.2275071144104,"0.64,0.64,0.64,0.19,0.64,0.64,0.64,0.64,0.64
"
9.874598026275635,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
