0.32522082328796387,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
0.9723310470581055,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.6193089485168457,"1.27,4.79,0.64,0.64,2.37,0.64,0.64,0.64,0.64
"
2.2663609981536865,"1.45,5.10,0.64,0.64,2.74,0.64,0.64,0.64,0.64
"
2.9133429527282715,"2.88,5.83,0.64,0.64,0.96,0.64,0.64,0.64,0.64
"
3.5603559017181396,"3.40,5.90,0.64,0.64,0.67,0.64,0.64,0.64,0.64
"
4.20745587348938,"3.33,5.09,0.64,0.64,0.53,0.64,0.64,0.64,0.64
"
4.854466915130615,"2.95,4.68,0.64,0.64,1.09,0.64,0.64,0.64,0.64
"
5.501430988311768,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
6.148552894592285,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
