0.3019411563873291,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
0.9488990306854248,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.597027063369751,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
2.2437191009521484,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
2.890735149383545,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
3.538081169128418,"0.64,0.64,0.64,0.22,1.93,0.63,1.67,0.64,0.64
"
4.185121059417725,"4.63,0.64,0.64,0.37,3.94,1.48,3.84,0.22,0.64
"
4.831806182861328,"2.86,0.64,0.64,0.64,3.39,0.36,2.74,0.21,0.64
"
5.4791741371154785,"2.51,0.64,0.64,0.64,2.84,0.64,2.00,0.23,0.64
"
6.126107215881348,"2.18,0.64,0.64,0.64,2.13,0.64,1.54,0.21,0.64
"
6.773167133331299,"1.57,0.64,0.64,0.64,0.91,0.64,0.94,0.23,0.64
"
7.4202470779418945,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
8.067000150680542,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
8.714201211929321,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
